A33-1,0.060330416,0.058712034,0.111253187,0.054138225,0.049642397,0.043431809,0.026887442,0.034367915,0.050392744,0.038577154,0.061581161,0.000242088,0,0.132227972,0.214578733,0.23146992,0.219463486,0.213871258,0.303631319,0.366380361,0.208678476,0.21291767,-0.099107666,0.175434566,0.007869869,0.007892934,0.007143897,0.007958023,0.008022286,0.008110849,0.008095703,0.008095703,0.008011324,0.008180082,0.005657464,0.010995953,0.010525544,-0.000987427,-0.011161185,-0.010321916,-0.027027281,-0.023012269,0.00195252,0.012625943,-0.019284043,-0.022327628,0.018496326,-0.004226431,0.119085758,0.119251783,0.113860086,0.119720305,0.120182881,0.120820372,0.120711351,0.120711351,0.120103977,0.121318726,0.119864679,0.124883651,0.124931432,0.114598826,0.103258687,0.107201556,0.096972028,0.091568051,0.118701543,0.128701531,0.095684038,0.0961903,0.134201524,0.107274954,0.140525039
A33-2,0.060330416,0.058712034,0.111253187,0.054138225,0.049642397,0.043431809,0.026887442,0.034367915,0.050392744,0.038577154,0.061581161,0.000242088,0,0.132227972,0.214578733,0.23146992,0.219463486,0.213871258,0.303631319,0.366380361,0.208678476,0.21291767,-0.099107666,0.175434566,0.007869869,0.007892934,0.007143897,0.007958023,0.008022286,0.008110849,0.008095703,0.008095703,0.008011324,0.008180082,0.005657464,0.010995953,0.010525544,-0.000987427,-0.011161185,-0.010321916,-0.027027281,-0.023012269,0.00195252,0.012625943,-0.019284043,-0.022327628,0.018496326,-0.004226431,0.119085758,0.119251783,0.113860086,0.119720305,0.120182881,0.120820372,0.120711351,0.120711351,0.120103977,0.121318726,0.119864679,0.124883651,0.124931432,0.114598826,0.103258687,0.107201556,0.096972028,0.091568051,0.118701543,0.128701531,0.095684038,0.0961903,0.134201524,0.107274954,0.140525039
A34,0.002143041,0.002017278,0.006103335,0.001663141,0.001311223,0.000827916,0.002920727,0.00206667,0.001373139,0.000450046,-0.00125748,-4.03E-05,0,-0.00447592,0.014135615,-0.008997062,-0.049610556,0.001472929,-0.006129372,-0.003635728,0.048907593,-0.59675272,-0.002264223,0.011092641,0.006711296,0.00676011,0.005174877,0.006897862,0.007033865,0.007221296,0.007189243,0.007189243,0.007010666,0.007367819,0.007184969,0.008171296,0.008235639,0.006260173,0.00397969,0.004961053,0.003339763,0.0035017,0.007216563,0.009177876,0.003652071,0.003529314,0.010256598,0.004432478,0.030699535,0.030733276,0.029637514,0.030828495,0.030922505,0.031052063,0.031029906,0.031029906,0.030906469,0.031153344,0.030857836,0.031877849,0.031887559,0.029787649,0.027482976,0.028284291,0.026205329,0.025107071,0.03062145,0.032653762,0.025943569,0.026046457,0.033771534,0.028299208,0.035056671
A4,0.240805088,0.269317399,0.029751975,-0.367724815,0.152716028,0.111619788,-0.00224766,-0.00320119,-0.070499542,0.061517943,-0.000610822,-0.001297255,0,0.002175968,0.008092073,0.006090744,0.006627785,0.006877922,0.004434089,0.002993519,0.007110192,0.006920575,0.002201206,0.016297777,0.00092504,0.000945882,0.000269033,0.001004698,0.001062768,0.001142795,0.00112911,0.00112911,0.001052863,0.001205357,0.001286648,0.001389055,0.001449288,0.001297871,0.00108378,0.001313636,0.001412317,0.001329179,0.001543469,0.001743324,0.001251979,0.001315002,0.001853244,0.000775119,0.004633702,0.004638291,0.004489255,0.004651241,0.004664028,0.004681649,0.004678636,0.004678636,0.004661847,0.004695424,0.004655232,0.004793965,0.004795286,0.004509675,0.004196215,0.004305203,0.004022442,0.003873067,0.004623081,0.004899497,0.00398684,0.004000833,0.005051526,0.004307231,0.005226319
A5,0.195416245,0.224003382,0.065825244,0.119692984,0.07405639,-0.22624684,-0.004135563,-0.006057421,0.034273445,-0.051586755,-0.001395616,-0.002911955,0,0.00479284,0.017916812,0.013486147,0.014679179,0.015234857,0.00982526,0.00664188,0.015750844,0.015329612,0.00489102,0.036066589,0.002291037,0.00233406,0.000936882,0.002455471,0.00257534,0.002740536,0.002712285,0.002712285,0.002554893,0.002869677,0.003028159,0.003258199,0.003380616,0.003027568,0.002514184,0.003026738,0.003225478,0.00304548,0.003544064,0.003993912,0.00287834,0.003014787,0.004241328,0.001916634,0.010328838,0.010338885,0.010012588,0.010367239,0.010395234,0.010433814,0.010427216,0.010427216,0.010390459,0.010463973,0.010375977,0.010679717,0.010682608,0.010057296,0.009371009,0.009609625,0.00899055,0.00866351,0.010305585,0.010910769,0.008912603,0.008943242,0.011243619,0.009614067,0.011626308
A6,0.088439908,0.072933636,0.422869071,-0.034057479,0.047862486,0.02202653,-0.02807184,-0.040755515,-0.12167225,0.005852919,-0.008886198,-0.018631594,0,0.030828242,0.115075665,0.086617574,0.094273043,0.097838725,0.063091688,0.042634396,0.101149715,0.098446746,0.031382886,0.231681065,0.014278715,0.014560649,0.005404745,0.01535627,0.016141793,0.017224348,0.017039215,0.017039215,0.016007802,0.018070628,0.019127132,0.020598708,0.021404619,0.019169015,0.015942338,0.019227851,0.020539772,0.019376363,0.022535347,0.025411431,0.018296055,0.019177978,0.026993277,0.011950244,0.066215433,0.06628017,0.064177822,0.066462858,0.066643227,0.0668918,0.06684929,0.06684929,0.06661246,0.067086119,0.066519152,0.068476166,0.068494797,0.064465874,0.060044091,0.061581507,0.057592776,0.05548564,0.066065619,0.069964846,0.057090559,0.057287962,0.072109422,0.061610126,0.074575107
A7,0.154255471,0.147159764,0.377554474,0.12711891,0.107381972,0.0801452,0.041019586,0.059621918,0.110707502,0.058854115,0.013095996,0.027439959,0,-0.045370181,-0.169391357,-0.127501237,-0.138771509,-0.144020855,-0.092873705,-0.062762807,-0.148895247,-0.144915974,-0.046201813,-0.34102779,-0.021105529,-0.021519414,-0.008078371,-0.022687401,-0.023840564,-0.025429775,-0.025157996,-0.025157996,-0.023643862,-0.026672129,-0.028219577,-0.030386921,-0.031569289,-0.028272089,-0.023508279,-0.028345856,-0.030269907,-0.028558835,-0.033217525,-0.037453758,-0.026969984,-0.028267063,-0.039783687,-0.017662765,-0.097493992,-0.097589244,-0.094495913,-0.097858045,-0.098123435,-0.098489177,-0.09842663,-0.09842663,-0.098078166,-0.098775094,-0.097940876,-0.100820367,-0.10084778,-0.094919743,-0.088413664,-0.090675772,-0.084806873,-0.081706496,-0.09727356,-0.103010767,-0.084067926,-0.084358379,-0.10616623,-0.090717882,-0.109794166
A8,0.240805088,0.269317399,0.029751975,0.632275185,0.152716028,0.111619788,-0.00224766,-0.00320119,-0.070499542,0.061517943,-0.000610822,-0.001297255,0,0.002175968,0.008092073,0.006090744,0.006627785,0.006877922,0.004434089,0.002993519,0.007110192,0.006920575,0.002201206,0.016297777,0.00092504,0.000945882,0.000269033,0.001004698,0.001062768,0.001142795,0.00112911,0.00112911,0.001052863,0.001205357,0.001286648,0.001389055,0.001449288,0.001297871,0.00108378,0.001313636,0.001412317,0.001329179,0.001543469,0.001743324,0.001251979,0.001315002,0.001853244,0.000775119,0.004633702,0.004638291,0.004489255,0.004651241,0.004664028,0.004681649,0.004678636,0.004678636,0.004661847,0.004695424,0.004655232,0.004793965,0.004795286,0.004509675,0.004196215,0.004305203,0.004022442,0.003873067,0.004623081,0.004899497,0.00398684,0.004000833,0.005051526,0.004307231,0.005226319
A9,0.321083287,0.286585819,0.103999236,0.1549704,0.617983124,0.012455322,-0.006564523,-0.009607792,0.047190845,-0.074638222,-0.002203359,-0.004599154,0,0.007573131,0.028306808,0.021306773,0.023191502,0.024069351,0.015522668,0.010493012,0.024884497,0.024219042,0.007726701,0.05698236,0.003610737,0.003678823,0.001467711,0.003870962,0.004060662,0.004322095,0.004277386,0.004277386,0.004028304,0.004526468,0.004777638,0.005140959,0.005334766,0.004777635,0.003967977,0.004777631,0.005092341,0.004807814,0.005594645,0.006305092,0.00454361,0.004759296,0.006695838,0.003020769,0.01631602,0.016331898,0.015816247,0.016376707,0.016420947,0.016481915,0.016471489,0.016471489,0.0164134,0.016529577,0.016390514,0.016870519,0.016875089,0.015886898,0.014802349,0.015179438,0.014201105,0.013684279,0.016279274,0.017235654,0.014077924,0.014126342,0.017761663,0.015186457,0.018366432
AB1,0.064726124,0.065386049,0.044253394,0.067371266,0.068966744,0.071435176,0.393008352,0.256201991,0.068996956,0.073357034,0.030951415,0.028221459,0,0.018675725,0.002395098,0.001431304,-0.001265172,-0.002521108,-0.004209708,-0.009114937,-0.003687334,-0.00273527,-0.011812813,0.018252823,-0.174833902,-0.172575666,-0.245912564,-0.166202909,-0.15991103,-0.151239991,-0.152722871,-0.152722871,-0.160984272,-0.144461469,-0.128932056,-0.131279099,-0.123371159,-0.110588555,-0.082274156,-0.084820305,-0.070551447,-0.07351795,-0.090842295,-0.096078808,-0.07627256,-0.074023799,-0.098958891,-0.144267433,-0.048568716,-0.048485546,-0.051186511,-0.04825084,-0.048019113,-0.047699762,-0.047754376,-0.047754376,-0.04805864,-0.047450112,-0.048178516,-0.045664267,-0.045640331,-0.05081644,-0.056497271,-0.054522094,-0.059646566,-0.062353683,-0.048761188,-0.043751704,-0.060291784,-0.060038172,-0.040996488,-0.054485326,-0.037828729
AB2,-0.121446956,-0.120775336,-0.14273247,-0.118940135,-0.116949916,-0.114339025,-0.27228361,-0.205367297,-0.117437294,-0.112294156,-0.082672282,-0.086453679,0,-0.123542253,-0.185755754,-0.180954832,-0.191174283,-0.195934188,-0.187800359,-0.193752991,-0.200354101,-0.196745849,-0.197026938,-0.169456681,-0.465451938,-0.465977847,-0.448898799,-0.467461965,-0.468927248,-0.470946601,-0.470601261,-0.470601261,-0.468677306,-0.472525216,-0.480249351,-0.471487619,-0.474173646,-0.494988081,-0.565889876,-0.515692489,-0.470992666,-0.495006984,-0.495391738,-0.477738911,-0.517305995,-0.499101912,-0.468029856,-0.521568617,-0.326453203,-0.326219528,-0.333808182,-0.325560097,-0.324909034,-0.324011785,-0.324165228,-0.324165228,-0.32502009,-0.323310366,-0.325356895,-0.318292839,-0.31822559,-0.332768427,-0.348729337,-0.343179865,-0.357577624,-0.365183562,-0.326993974,-0.312919286,-0.359390432,-0.358677883,-0.305178208,-0.343076561,-0.296278048
AB3,0.028285253,0.027820901,0.042795188,0.026466997,0.025259299,0.023499493,-0.090162908,-0.041743223,0.025358288,0.022126546,0.025963857,0.046338299,0,0.0508665,0.072346722,0.085848783,0.071263834,0.064470613,0.130655509,0.169617879,0.058162623,0.063312232,0.191047183,0.061151328,-0.242232321,-0.243003503,-0.217959126,-0.245179784,-0.247328446,-0.250289585,-0.249783185,-0.249783185,-0.246961936,-0.252604434,-0.262741073,-0.252272801,-0.255966936,-0.281321636,-0.277667967,-0.307422904,-0.391895676,-0.362989657,-0.28312874,-0.26200338,-0.336148353,-0.358060596,-0.250384432,-0.255047686,-0.087190499,-0.086921145,-0.095668507,-0.086161025,-0.085410552,-0.084376302,-0.084553174,-0.084553174,-0.085538565,-0.083567784,-0.085926796,-0.077784133,-0.077706615,-0.094469992,-0.112867966,-0.106471148,-0.123067295,-0.13183458,-0.087813841,-0.071590095,-0.1251569,-0.124335552,-0.062667034,-0.10635207,-0.052407912
B1,0.00365303,0.003716894,0.001664345,0.003905961,0.004066409,0.004306921,0.027424491,0.017585039,0.004060787,0.004494377,0.001447261,0.001453843,0,-5.61E-05,-0.002393501,-0.002168034,-0.002839542,-0.003152309,-0.002092249,-0.00202635,-0.003442737,-0.003205643,-0.001990105,-0.000856214,0.398371318,-0.54439177,0.053394195,-0.285359041,0.189833323,-0.151036943,-0.049651294,-0.049651294,-0.07323775,-0.026064837,-0.036113939,-0.038329718,-0.033936174,-0.024948513,-0.002817368,-0.009263747,-0.006066353,-0.005244177,-0.014699383,-0.019426023,-0.004480728,-0.00510398,-0.022025675,0.018477993,-0.012196955,-0.012180732,-0.012707562,-0.012134952,-0.012089753,-0.012027463,-0.012038116,-0.012038116,-0.012097463,-0.011978768,-0.012120845,-0.011630435,-0.011625766,-0.012635378,-0.013743438,-0.013358175,-0.014357715,-0.014885745,-0.012234497,-0.011257385,-0.014483566,-0.014434099,-0.010719974,-0.013351003,-0.010102095
B10,0.002516618,0.002560615,0.001146588,0.002690865,0.0028014,0.002967092,0.018893075,0.012114553,0.002797527,0.003096233,0.000997036,0.001001571,0,-3.87E-05,-0.001648912,-0.001493586,-0.001956196,-0.002171665,-0.001441377,-0.001395978,-0.002371744,-0.002208407,-0.001371008,-0.000589856,0.169368827,0.198050949,0.036783927,0.094006874,0.048638345,0.748700756,-0.033773892,-0.033773892,0.008805427,-0.076353212,-0.024879343,-0.026405821,-0.023379054,-0.017187342,-0.00194092,-0.006381911,-0.004179186,-0.003612779,-0.010126589,-0.01338283,-0.00308683,-0.003516195,-0.015173763,0.01272972,-0.008402634,-0.008391458,-0.008754398,-0.00835992,-0.008328782,-0.00828587,-0.008293208,-0.008293208,-0.008334093,-0.008252323,-0.008350202,-0.008012352,-0.008009136,-0.00870467,-0.009468026,-0.009202613,-0.009891209,-0.010254975,-0.008428498,-0.007755353,-0.00997791,-0.009943831,-0.007385124,-0.009197673,-0.00695946
B11,-5.69E-17,-5.37E-17,-9.77E-17,-5.03E-17,-7.01E-17,-7.62E-17,-2.80E-16,-1.92E-16,-7.27E-17,-7.87E-17,-2.00E-17,-4.31E-17,0,-4.19E-17,-7.34E-17,-6.32E-17,-3.78E-17,-3.95E-17,-9.77E-17,-1.17E-16,-1.41E-16,-1.28E-16,-3.57E-17,-1.09E-16,-5.52E-16,-4.03E-16,-3.37E-16,-4.53E-16,-4.45E-16,-4.39E-16,1,-7.88E-16,-2.70E-16,-3.48E-16,-2.54E-16,-2.83E-16,-5.25E-16,-1.67E-16,-1.43E-16,-1.21E-16,-2.16E-16,-6.57E-17,-1.86E-16,-3.12E-16,-1.45E-16,-1.49E-16,-3.90E-16,-2.73E-16,-1.16E-16,-1.53E-16,-1.86E-16,-1.40E-16,-1.20E-16,-7.84E-17,-2.48E-16,-2.48E-16,-1.93E-16,-1.88E-16,-2.62E-16,-1.02E-16,-1.78E-16,-2.42E-16,-1.76E-16,-2.46E-16,-1.46E-16,-1.22E-16,-1.06E-16,-1.03E-16,-8.63E-17,-1.83E-16,-1.66E-16,-1.88E-16,-8.73E-17
B12-1,-0.001133919,-0.001153743,-0.000516621,-0.00121243,-0.001262233,-0.00133689,-0.008512699,-0.005458484,-0.001260488,-0.001395077,-0.000449237,-0.00045128,0,1.74E-05,0.000742954,0.000672968,0.000881408,0.000978493,0.000649445,0.000628989,0.001068643,0.000995047,0.000617739,0.000265773,0.03045231,0.028451035,-0.016573824,-0.022476562,0.061547086,0.07799788,0.514779137,0.514779137,-0.064181052,0.093739325,0.011209946,0.011897735,0.010533957,0.007744143,0.000874525,0.002875513,0.001883026,0.001627819,0.004562762,0.006029934,0.00139084,0.001584301,0.006836879,-0.005735661,0.003785995,0.00378096,0.00394449,0.00376675,0.00375272,0.003733384,0.003736691,0.003736691,0.003755113,0.003718269,0.003762371,0.003610145,0.003608696,0.003922084,0.004266031,0.004146444,0.004456706,0.004620609,0.003797649,0.003494348,0.004495771,0.004480416,0.003327533,0.004144218,0.003135741
B13-2,0.001133919,0.001153743,0.000516621,0.00121243,0.001262233,0.00133689,0.008512699,0.005458484,0.001260488,0.001395077,0.000449237,0.00045128,0,-1.74E-05,-0.000742954,-0.000672968,-0.000881408,-0.000978493,-0.000649445,-0.000628989,-0.001068643,-0.000995047,-0.000617739,-0.000265773,-0.03045231,-0.028451035,0.016573824,0.022476562,-0.061547086,-0.07799788,0.485220863,0.485220863,0.064181052,-0.093739325,-0.011209946,-0.011897735,-0.010533957,-0.007744143,-0.000874525,-0.002875513,-0.001883026,-0.001627819,-0.004562762,-0.006029934,-0.00139084,-0.001584301,-0.006836879,0.005735661,-0.003785995,-0.00378096,-0.00394449,-0.00376675,-0.00375272,-0.003733384,-0.003736691,-0.003736691,-0.003755113,-0.003718269,-0.003762371,-0.003610145,-0.003608696,-0.003922084,-0.004266031,-0.004146444,-0.004456706,-0.004620609,-0.003797649,-0.003494348,-0.004495771,-0.004480416,-0.003327533,-0.004144218,-0.003135741
B14,0.010003868,0.010118277,0.00645212,0.010461443,0.010740038,0.011168519,0.064283364,0.041685292,0.010742461,0.01150219,0.004605793,0.00400695,0,0.002259656,-0.000807041,-0.001036107,-0.001424103,-0.00160482,-0.002287582,-0.00337582,-0.001772628,-0.001635636,-0.003974352,0.001943042,0.101653219,0.107660308,0.123927456,0.211598009,0.056208572,0.032909083,0.152936171,0.152936171,0.296712347,0.009159996,-0.175033398,0.04028245,-0.056371015,-0.11316454,-0.010031245,-0.026253526,-0.017470146,-0.015587687,-0.022090665,-0.018470786,-0.013839689,-0.015266689,-0.016479853,0.040718081,-0.00870104,-0.008688201,-0.009105153,-0.008651969,-0.008616197,-0.008566898,-0.008575329,-0.008575329,-0.008622299,-0.008528359,-0.008640804,-0.008252676,-0.008248981,-0.009048025,-0.009924984,-0.009620073,-0.010411146,-0.010829048,-0.008730752,-0.00795743,-0.010510749,-0.010471599,-0.007532103,-0.009614397,-0.007043091
B15,0.00616146,0.006329663,0.000912913,0.00682315,0.007254567,0.007890397,0.057075049,0.036131734,0.007227266,0.008386255,0.001798605,0.002426572,0,-0.002508036,-0.009784639,-0.008557841,-0.01114139,-0.012344728,-0.006971007,-0.005591151,-0.013462113,-0.012549922,-0.00483223,-0.005731945,0.078792259,0.084440808,0.112351665,0.187366706,0.030978306,0.006302116,0.126564641,0.126564641,0.27165248,-0.018523198,0.015222583,-0.209898493,-0.093802788,0.002762789,-0.002436124,-0.014740256,-0.009374579,-0.00761876,-0.042956806,-0.067492936,-0.005988358,-0.007319358,-0.080987807,0.041050435,-0.045272724,-0.045213776,-0.047128141,-0.045047423,-0.044883182,-0.044656836,-0.044695545,-0.044695545,-0.044911198,-0.044479891,-0.044996162,-0.043214136,-0.043197171,-0.046865846,-0.050892252,-0.049492305,-0.053124381,-0.055043106,-0.045409143,-0.041858567,-0.053581692,-0.05340194,-0.039905751,-0.049466245,-0.037660536
B16,0.005762861,0.005802232,0.004547883,0.00592332,0.006013265,0.006159121,0.032284847,0.021174195,0.006022479,0.006272508,0.00293508,0.00231948,0,0.002360485,0.002056648,0.001553315,0.001966352,0.002158732,0.000192296,-0.000991198,0.002337371,0.002191537,-0.00164212,0.003000435,0.221021568,0.219371469,0.061609683,0.12772923,0.295258082,0.335287288,0.212399164,0.212399164,0.052683617,0.37211471,-0.134231847,0.086928105,-0.016432258,-0.084863113,-0.006794629,-0.015511796,-0.010440047,-0.009517552,-0.004756896,0.00459519,-0.008660949,-0.009360248,0.009738838,0.019119871,0.00582412,0.005817659,0.006027492,0.005799425,0.005781423,0.005756613,0.005760856,0.005760856,0.005784494,0.005737218,0.005793807,0.005598479,0.00559662,0.005998742,0.006440075,0.006286627,0.006684738,0.006895048,0.005839073,0.005449896,0.006734863,0.006715161,0.005235848,0.006283771,0.004989751
B17,0.001863668,0.001957629,-0.001073184,0.002231259,0.002476286,0.002832554,0.024970005,0.015538565,0.002455335,0.003110525,8.64E-05,0.000715747,0,-0.002477666,-0.007053624,-0.006079578,-0.00789454,-0.008739894,-0.004560342,-0.003239267,-0.009524865,-0.008884044,-0.002512676,-0.004787976,0.197822762,0.195808824,0.049862822,0.103139829,0.269654956,0.308287114,0.185637906,0.185637906,0.027253408,0.344022404,0.058835799,-0.166950094,-0.05441721,0.032777428,0.000912735,-0.00382838,-0.002224841,-0.001430858,-0.025931404,-0.045151425,-0.000693589,-0.001295468,-0.055722436,0.019457136,-0.031288032,-0.031247703,-0.032557412,-0.031133893,-0.031021528,-0.030866673,-0.030893156,-0.030893156,-0.031040695,-0.030745617,-0.031098823,-0.029879653,-0.029868047,-0.032377963,-0.035132621,-0.03417485,-0.036659728,-0.03797242,-0.031381363,-0.028952243,-0.036972596,-0.036849619,-0.027616228,-0.034157021,-0.026080169
B18,-0.002596805,-0.002446568,-0.007310132,-0.00201625,-0.001610224,-0.001036737,0.015498423,0.00843145,-0.001663863,-0.000588822,-0.003106783,-0.001116229,0,-0.00776604,-0.016888914,-0.014311186,-0.018526835,-0.020490355,-0.009645942,-0.005589208,-0.022313623,-0.020825174,-0.003358005,-0.013260058,0.054143138,0.05477832,0.034150599,0.056570807,0.058340546,0.060779478,0.060362384,0.060362384,0.058038671,0.062686097,0.271927616,-0.138479561,-0.366866954,0.162777089,0.009493288,0.009446587,0.007085457,0.007694773,-0.048300812,-0.098515942,0.008260567,0.007798674,-0.126134263,0.018834539,-0.071222384,-0.071131751,-0.074075084,-0.070875984,-0.070623463,-0.070275456,-0.070334971,-0.070334971,-0.070666537,-0.070003404,-0.07079717,-0.068057308,-0.068031224,-0.073671805,-0.079862399,-0.077709982,-0.083294293,-0.086244329,-0.071432127,-0.065973123,-0.083997408,-0.083721039,-0.062970671,-0.077669914,-0.059518657
B19,0.018363533,0.018367077,0.018310135,0.018401013,0.018363527,0.018364378,0.081069788,0.054428038,0.018428803,0.01836352,0.010647656,0.007442659,0,0.012386181,0.018138521,0.014828394,0.019069084,0.021044267,0.007550657,0.00122219,0.022878365,0.021381076,-0.002258467,0.018203535,0.268531648,0.272253457,0.15138654,0.282756432,0.293126109,0.307416893,0.304972951,0.304972951,0.291357293,0.31858861,0.41880714,0.265690116,0.294063681,-0.360804742,-0.026319162,-0.051211908,-0.03499565,-0.032800012,0.021453251,0.084640346,-0.030761205,-0.032425611,0.119393248,0.041003412,0.068345464,0.068261209,0.070997422,0.06802344,0.067788689,0.067465171,0.067520497,0.067520497,0.067828732,0.067212263,0.067950172,0.065403111,0.065378863,0.070622522,0.076377489,0.074376537,0.079567884,0.08231033,0.068540448,0.063465589,0.080221522,0.079964601,0.060674416,0.074339288,0.057465317
B2,-0.007629022,-0.007762398,-0.003475835,-0.008157246,-0.008492327,-0.008994615,-0.057273571,-0.036724763,-0.008480586,-0.0093861,-0.003022475,-0.00303622,0,0.00011722,0.00499861,0.004527743,0.005930126,0.006583313,0.004369474,0.004231849,0.007189844,0.006694695,0.004156155,0.001788125,0.321700869,0.298811392,-0.111508948,0.170973418,0.232344898,0.178165417,0.103061195,0.103061195,0.066287204,0.139835186,0.075420697,0.08004815,0.070872631,0.052102713,0.005883817,0.019346498,0.012669029,0.01095199,0.030698333,0.040569493,0.009357596,0.0106592,0.045998632,-0.038589619,0.025472237,0.025438358,0.026538593,0.02534275,0.025248357,0.025118269,0.025140516,0.025140516,0.025264458,0.025016575,0.025313289,0.024289112,0.024279362,0.026387845,0.028701927,0.027897341,0.02998479,0.031087532,0.02555064,0.023510031,0.030247619,0.03014431,0.022387696,0.027882363,0.021097312
B20,0.004329136,0.004382408,0.002674289,0.004541774,0.004672337,0.004872079,0.028491411,0.018441737,0.004672277,0.005027651,0.001953173,0.001732401,0,0.000827726,-0.000706793,-0.000753261,-0.001011425,-0.00113167,-0.001204068,-0.001596075,-0.001243326,-0.001152174,-0.001811679,0.000574107,0.095350017,0.096631468,0.055015962,0.100247731,0.103818099,0.108738537,0.107897068,0.107897068,0.103209081,0.112585054,-0.071008791,0.31247159,-0.299396184,-0.046181921,-0.004196917,-0.011306081,-0.007506804,-0.006669217,-0.010689593,-0.010153517,-0.005891457,-0.006526391,-0.009858676,0.018235472,-0.005301922,-0.005294402,-0.005538648,-0.005273177,-0.005252222,-0.005223344,-0.005228282,-0.005228282,-0.005255797,-0.005200768,-0.005266637,-0.005039275,-0.00503711,-0.005505183,-0.006018897,-0.005840283,-0.006303686,-0.006548489,-0.005319328,-0.004866323,-0.006362032,-0.006339099,-0.004617171,-0.005836958,-0.004330712
B21,0.003695993,0.003904884,-0.002834561,0.004512636,0.005058516,0.005850871,0.053553643,0.033228563,0.005010323,0.006469128,-6.82E-05,0.001409919,0,-0.005813428,-0.01613147,-0.013884158,-0.018024505,-0.019952952,-0.01032728,-0.007234343,-0.021743652,-0.020281791,-0.005533227,-0.011094028,0.181265004,0.183618164,0.107198525,0.190258803,0.196815163,0.205850693,0.204305479,0.204305479,0.195696807,0.212914152,0.145067173,0.310679823,0.151176187,0.081722138,0.002673528,-0.007262555,-0.004092616,-0.002380402,-0.058198616,-0.102490843,-0.000790489,-0.002088435,-0.126851568,0.042272099,-0.071258834,-0.071167078,-0.074146905,-0.070908139,-0.070652488,-0.070300166,-0.070360418,-0.070360418,-0.070696096,-0.07002474,-0.070828348,-0.068054514,-0.068028107,-0.073738626,-0.080005977,-0.077826873,-0.083480423,-0.086467038,-0.071471178,-0.065944488,-0.084192256,-0.083912461,-0.062904808,-0.077786308,-0.059409993
B22,0.001732331,0.001935841,-0.004635842,0.002525524,0.003062113,0.003835342,0.043989834,0.026873187,0.003008414,0.004438829,-0.00115361,0.000616171,0,-0.006938314,-0.017595707,-0.015064447,-0.01953826,-0.021622025,-0.01085001,-0.007185283,-0.023556949,-0.021977349,-0.005169684,-0.012685952,0.149493156,0.151409787,0.089166561,0.156818538,0.162158645,0.169518016,0.168259451,0.168259451,0.161247752,0.175271151,0.200918825,0.173992029,0.333736861,0.116595168,0.005296371,-0.001859494,-0.000421347,0.001025556,-0.058990405,-0.108669459,0.00236911,0.001272283,-0.135992939,0.037070011,-0.076524306,-0.076426152,-0.079613732,-0.076149161,-0.075875685,-0.0754988,-0.075563253,-0.075563253,-0.075922334,-0.075204172,-0.076063807,-0.073096583,-0.073068335,-0.079176988,-0.085881295,-0.083550265,-0.089597978,-0.092792818,-0.076751455,-0.070839446,-0.09035944,-0.090060137,-0.067587841,-0.083506872,-0.063849369
B23,0.018363533,0.018367077,0.018310135,0.018401013,0.018363527,0.018364378,0.081069788,0.054428038,0.018428803,0.01836352,0.010647656,0.007442659,0,0.012386181,0.018138521,0.014828394,0.019069084,0.021044267,0.007550657,0.00122219,0.022878365,0.021381076,-0.002258467,0.018203535,0.268531648,0.272253457,0.15138654,0.282756432,0.293126109,0.307416893,0.304972951,0.304972951,0.291357293,0.31858861,0.41880714,0.265690116,0.294063681,0.639195258,-0.026319162,-0.051211908,-0.03499565,-0.032800012,0.021453251,0.084640346,-0.030761205,-0.032425611,0.119393248,0.041003412,0.068345464,0.068261209,0.070997422,0.06802344,0.067788689,0.067465171,0.067520497,0.067520497,0.067828732,0.067212263,0.067950172,0.065403111,0.065378863,0.070622522,0.076377489,0.074376537,0.079567884,0.08231033,0.068540448,0.063465589,0.080221522,0.079964601,0.060674416,0.074339288,0.057465317
B24,-0.057353454,-0.056742057,-0.07661731,-0.055024897,-0.053305186,-0.050953205,-0.072858868,-0.063722688,-0.053618719,-0.049114038,-0.042275417,-0.041772708,0,-0.070391172,-0.115676477,-0.109887113,-0.121004957,-0.126183307,-0.107616149,-0.105641398,-0.130991775,-0.127066321,-0.104555285,-0.100879182,-0.264068018,-0.269376801,-0.096972393,-0.28435823,-0.299149524,-0.319533879,-0.316047844,-0.316047844,-0.296626487,-0.335469201,-0.379188354,-0.359247283,-0.379320216,-0.440688079,0.221459062,-0.527080551,-0.234076776,-0.118800651,-0.479743508,-0.438580861,-0.011758534,-0.099143739,-0.415941406,0.100823511,-0.26522841,-0.264979655,-0.273058026,-0.264277669,-0.263584592,-0.26262944,-0.262792786,-0.262792786,-0.263702814,-0.261882757,-0.264061354,-0.256541435,-0.256469845,-0.271951173,-0.288942086,-0.283034491,-0.298361378,-0.306458149,-0.265804079,-0.250821111,-0.300291171,-0.29953264,-0.242580479,-0.28292452,-0.233105967
